"PHT00S42.SPC"
WL/nm,Abs
900.0,0.495
899.5,0.495
899.0,0.495
898.5,0.495
898.0,0.495
897.5,0.496
897.0,0.496
896.5,0.496
896.0,0.497
895.5,0.497
895.0,0.497
894.5,0.498
894.0,0.498
893.5,0.498
893.0,0.498
892.5,0.498
892.0,0.498
891.5,0.498
891.0,0.499
890.5,0.499
890.0,0.499
889.5,0.499
889.0,0.499
888.5,0.499
888.0,0.500
887.5,0.500
887.0,0.501
886.5,0.502
886.0,0.503
885.5,0.503
885.0,0.504
884.5,0.504
884.0,0.505
883.5,0.506
883.0,0.506
882.5,0.507
882.0,0.507
881.5,0.508
881.0,0.508
880.5,0.509
880.0,0.510
879.5,0.510
879.0,0.511
878.5,0.511
878.0,0.512
877.5,0.512
877.0,0.512
876.5,0.512
876.0,0.513
875.5,0.513
875.0,0.513
874.5,0.513
874.0,0.514
873.5,0.514
873.0,0.514
872.5,0.514
872.0,0.514
871.5,0.513
871.0,0.513
870.5,0.514
870.0,0.514
869.5,0.514
869.0,0.513
868.5,0.513
868.0,0.514
867.5,0.514
867.0,0.514
866.5,0.514
866.0,0.514
865.5,0.514
865.0,0.514
864.5,0.514
864.0,0.514
863.5,0.514
863.0,0.515
862.5,0.515
862.0,0.515
861.5,0.515
861.0,0.516
860.5,0.516
860.0,0.516
859.5,0.516
859.0,0.517
858.5,0.517
858.0,0.517
857.5,0.517
857.0,0.518
856.5,0.518
856.0,0.518
855.5,0.518
855.0,0.518
854.5,0.519
854.0,0.519
853.5,0.519
853.0,0.520
852.5,0.520
852.0,0.520
851.5,0.521
851.0,0.521
850.5,0.521
850.0,0.521
849.5,0.522
849.0,0.522
848.5,0.522
848.0,0.523
847.5,0.523
847.0,0.524
846.5,0.524
846.0,0.524
845.5,0.524
845.0,0.525
844.5,0.525
844.0,0.525
843.5,0.526
843.0,0.526
842.5,0.526
842.0,0.527
841.5,0.527
841.0,0.527
840.5,0.528
840.0,0.528
839.5,0.529
839.0,0.529
838.5,0.529
838.0,0.530
837.5,0.530
837.0,0.530
836.5,0.530
836.0,0.531
835.5,0.531
835.0,0.531
834.5,0.532
834.0,0.532
833.5,0.532
833.0,0.533
832.5,0.533
832.0,0.533
831.5,0.533
831.0,0.533
830.5,0.534
830.0,0.534
829.5,0.534
829.0,0.534
828.5,0.534
828.0,0.535
827.5,0.535
827.0,0.535
826.5,0.535
826.0,0.535
825.5,0.536
825.0,0.536
824.5,0.536
824.0,0.536
823.5,0.537
823.0,0.537
822.5,0.537
822.0,0.538
821.5,0.538
821.0,0.538
820.5,0.539
820.0,0.539
819.5,0.539
819.0,0.540
818.5,0.540
818.0,0.540
817.5,0.541
817.0,0.541
816.5,0.542
816.0,0.542
815.5,0.543
815.0,0.543
814.5,0.544
814.0,0.544
813.5,0.544
813.0,0.545
812.5,0.545
812.0,0.546
811.5,0.546
811.0,0.547
810.5,0.547
810.0,0.548
809.5,0.548
809.0,0.549
808.5,0.549
808.0,0.550
807.5,0.550
807.0,0.551
806.5,0.551
806.0,0.552
805.5,0.552
805.0,0.553
804.5,0.553
804.0,0.553
803.5,0.554
803.0,0.555
802.5,0.555
802.0,0.556
801.5,0.556
801.0,0.557
800.5,0.557
800.0,0.558
799.5,0.558
799.0,0.559
798.5,0.559
798.0,0.560
797.5,0.560
797.0,0.561
796.5,0.562
796.0,0.562
795.5,0.563
795.0,0.563
794.5,0.564
794.0,0.564
793.5,0.565
793.0,0.566
792.5,0.566
792.0,0.567
791.5,0.567
791.0,0.567
790.5,0.568
790.0,0.569
789.5,0.569
789.0,0.570
788.5,0.570
788.0,0.571
787.5,0.572
787.0,0.572
786.5,0.573
786.0,0.573
785.5,0.574
785.0,0.574
784.5,0.575
784.0,0.576
783.5,0.576
783.0,0.577
782.5,0.577
782.0,0.578
781.5,0.578
781.0,0.579
780.5,0.580
780.0,0.581
779.5,0.581
779.0,0.582
778.5,0.582
778.0,0.583
777.5,0.584
777.0,0.584
776.5,0.585
776.0,0.586
775.5,0.586
775.0,0.586
774.5,0.587
