"PHT04S51.SPC"
WL/nm,Abs
900.0,0.210
899.5,0.210
899.0,0.210
898.5,0.211
898.0,0.211
897.5,0.211
897.0,0.211
896.5,0.211
896.0,0.211
895.5,0.211
895.0,0.211
894.5,0.211
894.0,0.211
893.5,0.211
893.0,0.211
892.5,0.211
892.0,0.211
891.5,0.210
891.0,0.210
890.5,0.210
890.0,0.210
889.5,0.210
889.0,0.210
888.5,0.210
888.0,0.210
887.5,0.210
887.0,0.211
886.5,0.211
886.0,0.212
885.5,0.212
885.0,0.213
884.5,0.213
884.0,0.214
883.5,0.214
883.0,0.214
882.5,0.215
882.0,0.215
881.5,0.215
881.0,0.215
880.5,0.216
880.0,0.216
879.5,0.216
879.0,0.217
878.5,0.217
878.0,0.217
877.5,0.217
877.0,0.217
876.5,0.217
876.0,0.218
875.5,0.218
875.0,0.217
874.5,0.217
874.0,0.217
873.5,0.217
873.0,0.217
872.5,0.217
872.0,0.216
871.5,0.216
871.0,0.216
870.5,0.215
870.0,0.215
869.5,0.215
869.0,0.214
868.5,0.214
868.0,0.214
867.5,0.214
867.0,0.214
866.5,0.214
866.0,0.213
865.5,0.213
865.0,0.213
864.5,0.213
864.0,0.213
863.5,0.213
863.0,0.213
862.5,0.213
862.0,0.213
861.5,0.213
861.0,0.213
860.5,0.213
860.0,0.213
859.5,0.213
859.0,0.213
858.5,0.213
858.0,0.213
857.5,0.213
857.0,0.213
856.5,0.213
856.0,0.213
855.5,0.213
855.0,0.213
854.5,0.213
854.0,0.213
853.5,0.213
853.0,0.213
852.5,0.213
852.0,0.213
851.5,0.213
851.0,0.213
850.5,0.213
850.0,0.213
849.5,0.213
849.0,0.214
848.5,0.214
848.0,0.214
847.5,0.214
847.0,0.214
846.5,0.214
846.0,0.214
845.5,0.214
845.0,0.214
844.5,0.214
844.0,0.214
843.5,0.214
843.0,0.214
842.5,0.215
842.0,0.215
841.5,0.215
841.0,0.215
840.5,0.215
840.0,0.215
839.5,0.215
839.0,0.215
838.5,0.215
