"PHT07S11.SPC"
WL/nm,Abs
900.0,0.120
899.5,0.120
899.0,0.120
898.5,0.120
898.0,0.120
897.5,0.120
897.0,0.120
896.5,0.120
896.0,0.120
895.5,0.120
895.0,0.120
894.5,0.120
894.0,0.120
893.5,0.120
893.0,0.120
892.5,0.120
892.0,0.119
891.5,0.119
891.0,0.119
890.5,0.119
890.0,0.118
889.5,0.118
889.0,0.118
888.5,0.118
888.0,0.118
887.5,0.118
887.0,0.119
886.5,0.119
886.0,0.120
885.5,0.120
885.0,0.121
884.5,0.121
884.0,0.121
883.5,0.122
883.0,0.122
882.5,0.122
882.0,0.122
881.5,0.123
881.0,0.123
880.5,0.123
880.0,0.123
879.5,0.123
879.0,0.124
878.5,0.124
878.0,0.124
877.5,0.124
877.0,0.124
876.5,0.124
876.0,0.124
875.5,0.124
875.0,0.124
874.5,0.124
874.0,0.124
873.5,0.123
873.0,0.123
872.5,0.123
872.0,0.122
871.5,0.122
871.0,0.122
870.5,0.121
870.0,0.121
869.5,0.121
869.0,0.120
868.5,0.120
868.0,0.120
867.5,0.119
867.0,0.119
866.5,0.119
866.0,0.119
865.5,0.118
865.0,0.118
864.5,0.118
864.0,0.118
863.5,0.118
863.0,0.117
862.5,0.117
862.0,0.117
861.5,0.117
861.0,0.117
860.5,0.117
860.0,0.117
859.5,0.117
859.0,0.117
858.5,0.117
858.0,0.117
857.5,0.117
857.0,0.117
856.5,0.117
856.0,0.117
855.5,0.117
855.0,0.116
854.5,0.116
854.0,0.116
853.5,0.116
853.0,0.116
852.5,0.116
852.0,0.116
851.5,0.116
851.0,0.116
850.5,0.116
850.0,0.116
849.5,0.116
849.0,0.116
848.5,0.116
848.0,0.116
847.5,0.116
847.0,0.116
846.5,0.116
846.0,0.116
845.5,0.116
845.0,0.116
844.5,0.116
844.0,0.117
843.5,0.117
843.0,0.116
842.5,0.116
842.0,0.117
841.5,0.117
841.0,0.116
840.5,0.116
840.0,0.116
839.5,0.116
839.0,0.117
838.5,0.116
838.0,0.116
837.5,0.116
837.0,0.116
836.5,0.116
836.0,0.116
835.5,0.116
835.0,0.116
834.5,0.116
834.0,0.116
833.5,0.116
833.0,0.116
832.5,0.116
832.0,0.116
831.5,0.116
831.0,0.116
830.5,0.116
830.0,0.115
829.5,0.115
829.0,0.115
828.5,0.115
828.0,0.115
827.5,0.115
827.0,0.114
826.5,0.114
826.0,0.114
825.5,0.114
825.0,0.114
824.5,0.114
824.0,0.114
823.5,0.114
823.0,0.113
822.5,0.113
822.0,0.113
821.5,0.113
821.0,0.113
820.5,0.113
820.0,0.113
819.5,0.113
819.0,0.114
818.5,0.114
818.0,0.114
817.5,0.114
817.0,0.114
816.5,0.114
816.0,0.114
815.5,0.114
815.0,0.114
814.5,0.114
814.0,0.114
813.5,0.114
813.0,0.114
812.5,0.114
812.0,0.114
811.5,0.114
811.0,0.115
810.5,0.115
810.0,0.115
809.5,0.115
809.0,0.115
808.5,0.115
808.0,0.115
807.5,0.115
807.0,0.115
806.5,0.116
806.0,0.116
805.5,0.116
805.0,0.116
804.5,0.116
804.0,0.116
803.5,0.116
803.0,0.116
802.5,0.116
802.0,0.117
801.5,0.117
801.0,0.117
800.5,0.117
800.0,0.117
799.5,0.117
799.0,0.117
798.5,0.118
798.0,0.118
797.5,0.118
797.0,0.118
796.5,0.118
796.0,0.118
795.5,0.119
795.0,0.119
794.5,0.119
794.0,0.119
793.5,0.119
793.0,0.119
792.5,0.120
792.0,0.120
791.5,0.120
791.0,0.120
790.5,0.120
790.0,0.120
789.5,0.120
789.0,0.121
788.5,0.121
788.0,0.121
787.5,0.121
787.0,0.121
786.5,0.122
786.0,0.122
785.5,0.122
785.0,0.122
784.5,0.122
784.0,0.123
783.5,0.123
783.0,0.123
782.5,0.123
782.0,0.123
781.5,0.123
781.0,0.124
780.5,0.124
780.0,0.124
779.5,0.124
779.0,0.125
778.5,0.125
778.0,0.125
777.5,0.125
777.0,0.125
776.5,0.125
776.0,0.126
775.5,0.126
775.0,0.126
774.5,0.126
774.0,0.126
773.5,0.127
773.0,0.127
772.5,0.127
772.0,0.127
771.5,0.127
771.0,0.128
770.5,0.128
770.0,0.128
769.5,0.128
769.0,0.128
768.5,0.129
768.0,0.129
767.5,0.129
767.0,0.130
766.5,0.130
766.0,0.130
765.5,0.130
765.0,0.131
764.5,0.131
764.0,0.131
763.5,0.131
763.0,0.132
762.5,0.132
762.0,0.132
761.5,0.132
761.0,0.132
760.5,0.132
760.0,0.133
759.5,0.134
759.0,0.134
758.5,0.134
758.0,0.134
757.5,0.135
757.0,0.135
756.5,0.135
756.0,0.136
755.5,0.136
755.0,0.136
754.5,0.137
754.0,0.137
753.5,0.137
753.0,0.138
752.5,0.138
752.0,0.138
751.5,0.139
751.0,0.139
750.5,0.140
750.0,0.140
749.5,0.140
749.0,0.141
748.5,0.141
748.0,0.142
747.5,0.142
747.0,0.142
746.5,0.143
746.0,0.144
745.5,0.144
745.0,0.145
744.5,0.145
744.0,0.146
743.5,0.146
743.0,0.147
742.5,0.147
742.0,0.148
741.5,0.149
741.0,0.149
740.5,0.150
740.0,0.150
739.5,0.151
739.0,0.152
738.5,0.152
738.0,0.153
737.5,0.154
737.0,0.154
736.5,0.155
736.0,0.156
735.5,0.157
735.0,0.157
734.5,0.158
734.0,0.159
733.5,0.160
733.0,0.161
732.5,0.162
732.0,0.162
731.5,0.163
731.0,0.164
730.5,0.165
730.0,0.166
729.5,0.167
729.0,0.168
728.5,0.169
728.0,0.171
727.5,0.172
727.0,0.173
726.5,0.175
726.0,0.176
725.5,0.178
725.0,0.179
724.5,0.181
724.0,0.183
723.5,0.184
723.0,0.186
722.5,0.188
722.0,0.190
721.5,0.192
721.0,0.194
