"PHT06S12.SPC"
WL/nm,Abs
900.0,0.141
899.5,0.141
899.0,0.141
898.5,0.141
898.0,0.141
897.5,0.141
897.0,0.141
896.5,0.141
896.0,0.141
895.5,0.141
895.0,0.141
894.5,0.141
894.0,0.142
893.5,0.142
893.0,0.142
892.5,0.141
892.0,0.141
891.5,0.141
891.0,0.141
890.5,0.140
890.0,0.140
889.5,0.140
889.0,0.140
888.5,0.140
888.0,0.140
887.5,0.140
887.0,0.141
886.5,0.141
886.0,0.142
885.5,0.142
885.0,0.143
884.5,0.143
884.0,0.144
883.5,0.144
883.0,0.144
882.5,0.144
882.0,0.145
881.5,0.145
881.0,0.145
880.5,0.145
880.0,0.146
879.5,0.146
879.0,0.146
878.5,0.146
878.0,0.147
877.5,0.147
877.0,0.147
876.5,0.147
876.0,0.147
875.5,0.147
875.0,0.147
874.5,0.146
874.0,0.146
873.5,0.146
873.0,0.146
872.5,0.146
872.0,0.145
871.5,0.145
871.0,0.144
870.5,0.144
870.0,0.144
869.5,0.144
869.0,0.143
868.5,0.143
868.0,0.143
867.5,0.142
867.0,0.142
866.5,0.142
866.0,0.142
865.5,0.142
865.0,0.142
864.5,0.141
864.0,0.141
863.5,0.141
863.0,0.141
862.5,0.141
862.0,0.141
861.5,0.141
861.0,0.141
860.5,0.141
860.0,0.141
859.5,0.141
859.0,0.141
858.5,0.141
858.0,0.141
857.5,0.141
857.0,0.140
856.5,0.140
856.0,0.140
855.5,0.140
855.0,0.140
854.5,0.140
854.0,0.140
853.5,0.140
853.0,0.141
852.5,0.141
852.0,0.141
851.5,0.141
851.0,0.141
850.5,0.141
850.0,0.141
849.5,0.141
849.0,0.141
848.5,0.141
848.0,0.141
847.5,0.141
847.0,0.141
846.5,0.141
846.0,0.141
845.5,0.141
845.0,0.141
844.5,0.141
844.0,0.141
843.5,0.141
843.0,0.141
842.5,0.141
842.0,0.141
841.5,0.141
841.0,0.141
840.5,0.141
840.0,0.141
839.5,0.141
839.0,0.141
838.5,0.141
838.0,0.141
837.5,0.142
837.0,0.142
836.5,0.142
836.0,0.142
835.5,0.141
835.0,0.142
834.5,0.142
834.0,0.142
833.5,0.142
833.0,0.142
832.5,0.141
832.0,0.141
831.5,0.141
831.0,0.141
830.5,0.141
830.0,0.141
829.5,0.141
829.0,0.141
828.5,0.140
828.0,0.140
827.5,0.140
827.0,0.140
826.5,0.140
826.0,0.140
825.5,0.140
825.0,0.140
824.5,0.140
824.0,0.140
823.5,0.140
823.0,0.140
822.5,0.140
822.0,0.140
821.5,0.140
821.0,0.140
820.5,0.140
820.0,0.140
819.5,0.140
819.0,0.140
818.5,0.140
818.0,0.140
817.5,0.140
817.0,0.140
816.5,0.140
816.0,0.140
815.5,0.140
815.0,0.141
814.5,0.141
814.0,0.141
813.5,0.141
813.0,0.141
812.5,0.141
812.0,0.141
811.5,0.142
811.0,0.142
810.5,0.142
810.0,0.142
809.5,0.142
809.0,0.142
808.5,0.142
808.0,0.143
807.5,0.143
807.0,0.143
806.5,0.143
806.0,0.143
805.5,0.143
805.0,0.143
804.5,0.144
804.0,0.144
803.5,0.144
803.0,0.144
802.5,0.144
802.0,0.145
