"PHT04S42.SPC"
WL/nm,Abs
900.0,0.189
899.5,0.189
899.0,0.189
898.5,0.189
898.0,0.189
897.5,0.189
897.0,0.189
896.5,0.189
896.0,0.189
895.5,0.189
895.0,0.189
894.5,0.189
894.0,0.189
893.5,0.189
893.0,0.189
892.5,0.189
892.0,0.189
891.5,0.189
891.0,0.189
890.5,0.189
890.0,0.188
889.5,0.188
889.0,0.188
888.5,0.188
888.0,0.189
887.5,0.189
887.0,0.189
886.5,0.190
886.0,0.191
885.5,0.191
885.0,0.191
884.5,0.192
884.0,0.192
883.5,0.193
883.0,0.193
882.5,0.193
882.0,0.194
881.5,0.194
881.0,0.194
880.5,0.194
880.0,0.195
879.5,0.195
879.0,0.196
878.5,0.196
878.0,0.196
877.5,0.196
877.0,0.196
876.5,0.196
876.0,0.196
875.5,0.196
875.0,0.196
874.5,0.196
874.0,0.196
873.5,0.196
873.0,0.196
872.5,0.196
872.0,0.195
871.5,0.195
871.0,0.195
870.5,0.195
870.0,0.194
869.5,0.194
869.0,0.194
868.5,0.194
868.0,0.193
867.5,0.193
867.0,0.193
866.5,0.193
866.0,0.193
865.5,0.193
865.0,0.193
864.5,0.192
864.0,0.193
863.5,0.192
863.0,0.192
862.5,0.192
862.0,0.192
861.5,0.192
861.0,0.192
860.5,0.192
860.0,0.192
859.5,0.192
859.0,0.192
858.5,0.192
858.0,0.192
857.5,0.193
857.0,0.193
856.5,0.193
856.0,0.193
855.5,0.193
855.0,0.193
854.5,0.193
854.0,0.193
853.5,0.193
853.0,0.193
852.5,0.193
852.0,0.193
851.5,0.193
851.0,0.193
850.5,0.193
850.0,0.194
849.5,0.194
849.0,0.194
848.5,0.194
848.0,0.194
847.5,0.194
847.0,0.194
846.5,0.194
846.0,0.194
845.5,0.194
845.0,0.195
844.5,0.195
844.0,0.195
843.5,0.195
843.0,0.195
842.5,0.195
842.0,0.195
841.5,0.195
841.0,0.196
840.5,0.196
840.0,0.196
839.5,0.196
839.0,0.196
838.5,0.196
838.0,0.196
837.5,0.196
837.0,0.196
836.5,0.197
836.0,0.197
835.5,0.197
835.0,0.197
834.5,0.197
834.0,0.197
833.5,0.197
833.0,0.197
832.5,0.197
832.0,0.197
831.5,0.197
831.0,0.197
830.5,0.197
830.0,0.197
829.5,0.197
829.0,0.197
828.5,0.196
828.0,0.196
827.5,0.196
