"PHT06S43.SPC"
WL/nm,Abs
900.0,0.172
899.5,0.172
899.0,0.172
898.5,0.172
898.0,0.172
897.5,0.172
897.0,0.173
896.5,0.173
896.0,0.173
895.5,0.173
895.0,0.173
894.5,0.173
894.0,0.173
893.5,0.173
893.0,0.173
892.5,0.173
892.0,0.173
891.5,0.172
891.0,0.172
890.5,0.172
890.0,0.172
889.5,0.172
889.0,0.172
888.5,0.172
888.0,0.172
887.5,0.173
887.0,0.173
886.5,0.174
886.0,0.174
885.5,0.175
885.0,0.175
884.5,0.176
884.0,0.176
883.5,0.176
883.0,0.177
882.5,0.177
882.0,0.177
881.5,0.178
881.0,0.178
880.5,0.178
880.0,0.178
879.5,0.179
879.0,0.179
878.5,0.179
878.0,0.180
877.5,0.180
877.0,0.180
876.5,0.180
876.0,0.180
875.5,0.180
875.0,0.180
874.5,0.180
874.0,0.180
873.5,0.180
873.0,0.179
872.5,0.179
872.0,0.179
871.5,0.178
871.0,0.178
870.5,0.178
870.0,0.178
869.5,0.177
869.0,0.177
868.5,0.177
868.0,0.177
867.5,0.177
867.0,0.176
866.5,0.176
866.0,0.176
865.5,0.176
865.0,0.176
864.5,0.176
864.0,0.176
863.5,0.176
863.0,0.176
862.5,0.176
862.0,0.176
861.5,0.176
861.0,0.176
860.5,0.176
860.0,0.176
859.5,0.176
859.0,0.176
858.5,0.176
858.0,0.176
857.5,0.176
857.0,0.176
856.5,0.176
856.0,0.176
855.5,0.176
855.0,0.176
854.5,0.176
854.0,0.176
853.5,0.176
853.0,0.176
852.5,0.176
852.0,0.177
851.5,0.177
851.0,0.177
850.5,0.177
850.0,0.177
849.5,0.177
849.0,0.177
848.5,0.177
848.0,0.177
847.5,0.177
847.0,0.177
846.5,0.177
846.0,0.178
845.5,0.178
845.0,0.178
844.5,0.178
844.0,0.178
843.5,0.178
843.0,0.178
842.5,0.178
842.0,0.178
841.5,0.178
841.0,0.179
840.5,0.179
840.0,0.179
839.5,0.179
839.0,0.179
838.5,0.179
838.0,0.179
837.5,0.179
837.0,0.179
836.5,0.179
836.0,0.179
835.5,0.179
835.0,0.180
834.5,0.180
834.0,0.180
833.5,0.180
833.0,0.180
832.5,0.180
832.0,0.180
831.5,0.180
831.0,0.180
830.5,0.180
830.0,0.179
829.5,0.179
829.0,0.179
828.5,0.179
828.0,0.179
827.5,0.179
827.0,0.179
826.5,0.179
826.0,0.179
825.5,0.179
825.0,0.179
824.5,0.179
824.0,0.179
823.5,0.179
823.0,0.179
822.5,0.179
822.0,0.179
821.5,0.180
821.0,0.180
820.5,0.180
820.0,0.180
819.5,0.180
819.0,0.180
818.5,0.181
818.0,0.181
817.5,0.181
817.0,0.181
816.5,0.181
816.0,0.181
815.5,0.181
815.0,0.182
814.5,0.182
814.0,0.182
813.5,0.182
813.0,0.182
812.5,0.183
812.0,0.183
811.5,0.183
811.0,0.183
810.5,0.183
810.0,0.184
809.5,0.184
809.0,0.184
808.5,0.184
808.0,0.184
807.5,0.185
807.0,0.185
806.5,0.185
806.0,0.185
805.5,0.186
805.0,0.186
804.5,0.186
804.0,0.186
803.5,0.186
803.0,0.187
802.5,0.187
802.0,0.187
801.5,0.188
801.0,0.188
800.5,0.188
800.0,0.188
799.5,0.189
799.0,0.189
798.5,0.189
798.0,0.189
797.5,0.190
797.0,0.190
796.5,0.190
796.0,0.191
795.5,0.191
795.0,0.191
794.5,0.191
794.0,0.192
793.5,0.192
793.0,0.192
792.5,0.192
792.0,0.193
791.5,0.193
791.0,0.193
790.5,0.194
790.0,0.194
789.5,0.194
789.0,0.195
788.5,0.195
788.0,0.195
787.5,0.196
787.0,0.196
786.5,0.196
786.0,0.197
785.5,0.197
785.0,0.197
784.5,0.198
784.0,0.198
783.5,0.198
783.0,0.199
782.5,0.199
782.0,0.199
781.5,0.199
781.0,0.200
780.5,0.200
780.0,0.201
779.5,0.201
779.0,0.201
778.5,0.202
778.0,0.202
777.5,0.203
777.0,0.203
776.5,0.203
776.0,0.203
775.5,0.204
775.0,0.204
774.5,0.204
774.0,0.205
773.5,0.205
773.0,0.205
772.5,0.206
772.0,0.206
771.5,0.206
771.0,0.207
770.5,0.207
770.0,0.207
769.5,0.208
769.0,0.208
768.5,0.208
768.0,0.209
767.5,0.209
767.0,0.210
766.5,0.210
766.0,0.211
765.5,0.211
765.0,0.212
764.5,0.212
764.0,0.212
763.5,0.213
763.0,0.213
762.5,0.214
762.0,0.214
