"PHT05S11.SPC"
WL/nm,Abs
900.0,0.126
899.5,0.126
899.0,0.126
898.5,0.126
898.0,0.126
897.5,0.126
897.0,0.126
896.5,0.126
896.0,0.126
895.5,0.126
895.0,0.126
894.5,0.126
894.0,0.126
893.5,0.126
893.0,0.125
892.5,0.125
892.0,0.125
891.5,0.125
891.0,0.124
890.5,0.124
890.0,0.124
889.5,0.124
889.0,0.124
888.5,0.124
888.0,0.124
887.5,0.124
887.0,0.125
886.5,0.125
886.0,0.125
885.5,0.126
885.0,0.126
884.5,0.127
884.0,0.127
883.5,0.127
883.0,0.128
882.5,0.128
882.0,0.128
881.5,0.128
881.0,0.128
880.5,0.129
880.0,0.129
879.5,0.129
879.0,0.129
878.5,0.130
878.0,0.130
877.5,0.130
877.0,0.130
876.5,0.130
876.0,0.130
875.5,0.130
875.0,0.130
874.5,0.130
874.0,0.129
873.5,0.129
873.0,0.129
872.5,0.128
872.0,0.128
871.5,0.128
871.0,0.127
870.5,0.127
870.0,0.127
869.5,0.126
869.0,0.126
868.5,0.126
868.0,0.125
867.5,0.125
867.0,0.125
866.5,0.125
866.0,0.124
865.5,0.124
865.0,0.124
864.5,0.124
864.0,0.124
863.5,0.123
863.0,0.123
862.5,0.123
862.0,0.123
861.5,0.123
861.0,0.123
860.5,0.123
860.0,0.123
859.5,0.123
859.0,0.123
858.5,0.123
858.0,0.123
857.5,0.123
857.0,0.122
856.5,0.122
856.0,0.122
855.5,0.122
855.0,0.122
854.5,0.122
854.0,0.122
853.5,0.122
853.0,0.122
852.5,0.122
852.0,0.122
851.5,0.122
851.0,0.122
850.5,0.122
850.0,0.122
849.5,0.122
849.0,0.122
848.5,0.122
848.0,0.122
847.5,0.122
847.0,0.122
846.5,0.122
846.0,0.122
845.5,0.122
845.0,0.122
844.5,0.122
844.0,0.122
843.5,0.122
843.0,0.122
842.5,0.122
842.0,0.122
841.5,0.122
841.0,0.122
840.5,0.122
840.0,0.122
839.5,0.122
839.0,0.122
838.5,0.122
838.0,0.122
837.5,0.122
837.0,0.122
836.5,0.122
836.0,0.122
835.5,0.122
835.0,0.122
834.5,0.122
834.0,0.122
833.5,0.122
833.0,0.122
832.5,0.122
832.0,0.122
831.5,0.122
831.0,0.121
830.5,0.121
830.0,0.121
829.5,0.121
829.0,0.121
828.5,0.121
828.0,0.121
827.5,0.120
827.0,0.120
826.5,0.120
826.0,0.120
825.5,0.120
825.0,0.120
824.5,0.120
824.0,0.119
823.5,0.119
823.0,0.119
822.5,0.119
822.0,0.119
821.5,0.119
821.0,0.119
820.5,0.119
820.0,0.119
819.5,0.119
819.0,0.119
818.5,0.119
818.0,0.119
817.5,0.119
817.0,0.120
816.5,0.119
816.0,0.120
815.5,0.120
815.0,0.120
814.5,0.120
814.0,0.120
813.5,0.120
813.0,0.120
