"PHT02S41.SPC"
WL/nm,Abs
900.0,0.566
899.5,0.566
899.0,0.566
898.5,0.566
898.0,0.567
897.5,0.567
897.0,0.568
896.5,0.568
896.0,0.568
895.5,0.569
895.0,0.569
894.5,0.569
894.0,0.570
893.5,0.570
893.0,0.571
892.5,0.571
892.0,0.571
891.5,0.571
891.0,0.571
890.5,0.572
890.0,0.572
889.5,0.572
889.0,0.572
888.5,0.573
888.0,0.573
887.5,0.574
887.0,0.575
886.5,0.576
886.0,0.576
885.5,0.577
885.0,0.578
884.5,0.579
884.0,0.579
883.5,0.580
883.0,0.581
882.5,0.581
882.0,0.582
881.5,0.583
881.0,0.583
880.5,0.584
880.0,0.585
879.5,0.585
879.0,0.586
878.5,0.587
878.0,0.587
877.5,0.588
877.0,0.588
876.5,0.588
876.0,0.589
875.5,0.589
875.0,0.589
874.5,0.590
874.0,0.590
873.5,0.590
873.0,0.590
872.5,0.590
872.0,0.590
871.5,0.590
871.0,0.590
870.5,0.591
870.0,0.591
869.5,0.591
869.0,0.591
868.5,0.591
868.0,0.591
867.5,0.591
867.0,0.591
866.5,0.592
866.0,0.592
865.5,0.592
865.0,0.593
864.5,0.593
864.0,0.593
863.5,0.593
863.0,0.594
862.5,0.594
862.0,0.595
861.5,0.595
861.0,0.595
860.5,0.595
860.0,0.596
859.5,0.596
859.0,0.597
858.5,0.597
858.0,0.598
857.5,0.598
857.0,0.598
856.5,0.599
856.0,0.599
855.5,0.600
855.0,0.600
854.5,0.600
854.0,0.601
853.5,0.601
853.0,0.601
852.5,0.602
852.0,0.603
851.5,0.603
851.0,0.603
850.5,0.604
850.0,0.604
849.5,0.605
849.0,0.605
848.5,0.605
848.0,0.606
847.5,0.606
847.0,0.607
846.5,0.607
846.0,0.608
845.5,0.608
845.0,0.609
844.5,0.609
844.0,0.610
843.5,0.610
843.0,0.611
842.5,0.611
842.0,0.612
841.5,0.612
841.0,0.613
840.5,0.613
840.0,0.614
839.5,0.614
839.0,0.614
838.5,0.615
838.0,0.615
837.5,0.616
837.0,0.616
836.5,0.617
836.0,0.617
835.5,0.618
835.0,0.618
834.5,0.619
834.0,0.619
833.5,0.620
833.0,0.620
832.5,0.620
832.0,0.621
831.5,0.621
831.0,0.622
830.5,0.622
830.0,0.622
829.5,0.623
829.0,0.623
828.5,0.623
828.0,0.624
827.5,0.624
827.0,0.624
826.5,0.625
826.0,0.625
825.5,0.625
825.0,0.626
824.5,0.626
824.0,0.627
823.5,0.627
823.0,0.628
822.5,0.628
822.0,0.629
821.5,0.629
821.0,0.630
820.5,0.630
820.0,0.631
819.5,0.631
819.0,0.632
818.5,0.633
818.0,0.633
817.5,0.634
817.0,0.634
816.5,0.635
816.0,0.635
815.5,0.636
815.0,0.637
814.5,0.637
814.0,0.638
813.5,0.639
813.0,0.639
812.5,0.640
812.0,0.641
811.5,0.641
811.0,0.642
810.5,0.643
810.0,0.643
809.5,0.644
809.0,0.645
808.5,0.645
808.0,0.646
807.5,0.647
807.0,0.647
806.5,0.648
806.0,0.649
805.5,0.650
805.0,0.650
804.5,0.651
804.0,0.651
803.5,0.652
803.0,0.653
802.5,0.654
802.0,0.654
801.5,0.655
801.0,0.656
800.5,0.656
800.0,0.657
799.5,0.658
799.0,0.659
798.5,0.660
798.0,0.660
797.5,0.661
797.0,0.662
796.5,0.662
796.0,0.663
795.5,0.664
795.0,0.665
794.5,0.665
794.0,0.666
793.5,0.667
793.0,0.668
792.5,0.668
792.0,0.669
791.5,0.670
791.0,0.671
790.5,0.672
790.0,0.672
789.5,0.673
789.0,0.674
788.5,0.675
788.0,0.676
787.5,0.677
787.0,0.677
786.5,0.678
786.0,0.679
785.5,0.680
785.0,0.680
784.5,0.681
784.0,0.682
783.5,0.683
783.0,0.684
782.5,0.685
782.0,0.685
781.5,0.686
781.0,0.687
780.5,0.688
780.0,0.689
779.5,0.689
779.0,0.690
778.5,0.691
778.0,0.692
777.5,0.693
777.0,0.694
776.5,0.695
776.0,0.696
775.5,0.696
775.0,0.697
774.5,0.698
774.0,0.699
773.5,0.700
773.0,0.701
772.5,0.702
772.0,0.703
771.5,0.703
771.0,0.704
770.5,0.705
770.0,0.706
769.5,0.707
769.0,0.708
768.5,0.709
768.0,0.710
767.5,0.711
767.0,0.712
766.5,0.713
766.0,0.714
765.5,0.715
765.0,0.715
764.5,0.716
764.0,0.717
763.5,0.719
763.0,0.720
762.5,0.721
762.0,0.721
761.5,0.723
761.0,0.724
760.5,0.725
760.0,0.726
759.5,0.727
759.0,0.728
758.5,0.729
758.0,0.730
757.5,0.731
757.0,0.732
756.5,0.734
756.0,0.735
755.5,0.736
755.0,0.737
754.5,0.738
754.0,0.739
753.5,0.740
753.0,0.741
752.5,0.742
752.0,0.743
751.5,0.745
751.0,0.746
750.5,0.747
750.0,0.748
749.5,0.749
749.0,0.751
748.5,0.752
748.0,0.753
747.5,0.754
747.0,0.756
746.5,0.757
746.0,0.758
745.5,0.760
745.0,0.761
744.5,0.762
744.0,0.764
743.5,0.765
743.0,0.766
742.5,0.768
742.0,0.770
741.5,0.771
741.0,0.772
740.5,0.774
740.0,0.775
739.5,0.777
739.0,0.779
738.5,0.780
738.0,0.782
737.5,0.784
737.0,0.785
736.5,0.787
736.0,0.788
735.5,0.790
735.0,0.792
734.5,0.793
734.0,0.795
733.5,0.797
733.0,0.799
732.5,0.800
732.0,0.802
731.5,0.804
731.0,0.806
730.5,0.808
730.0,0.810
729.5,0.812
729.0,0.814
728.5,0.816
728.0,0.818
727.5,0.821
727.0,0.823
726.5,0.826
726.0,0.828
725.5,0.831
725.0,0.833
724.5,0.836
724.0,0.839
723.5,0.842
723.0,0.845
722.5,0.848
722.0,0.851
721.5,0.854
721.0,0.857
720.5,0.861
720.0,0.864
719.5,0.868
719.0,0.871
718.5,0.875
718.0,0.879
717.5,0.883
717.0,0.887
716.5,0.891
716.0,0.896
715.5,0.900
715.0,0.905
714.5,0.910
714.0,0.914
713.5,0.920
713.0,0.925
712.5,0.930
712.0,0.936
711.5,0.941
711.0,0.947
710.5,0.953
710.0,0.959
709.5,0.966
709.0,0.972
708.5,0.980
708.0,0.988
707.5,0.995
707.0,1.003
706.5,1.011
706.0,1.019
705.5,1.027
705.0,1.036
704.5,1.044
704.0,1.053
703.5,1.063
703.0,1.072
702.5,1.082
702.0,1.092
701.5,1.102
701.0,1.113
700.5,1.124
700.0,1.136
699.5,1.148
699.0,1.160
698.5,1.173
698.0,1.187
697.5,1.200
697.0,1.214
696.5,1.228
696.0,1.242
695.5,1.257
695.0,1.273
694.5,1.288
694.0,1.305
693.5,1.322
693.0,1.339
692.5,1.357
692.0,1.375
691.5,1.394
691.0,1.414
690.5,1.435
690.0,1.456
689.5,1.477
689.0,1.500
688.5,1.523
688.0,1.546
687.5,1.570
687.0,1.595
686.5,1.621
686.0,1.648
685.5,1.676
685.0,1.704
684.5,1.732
684.0,1.761
683.5,1.791
683.0,1.820
682.5,1.851
682.0,1.882
681.5,1.914
681.0,1.947
680.5,1.981
680.0,2.015
679.5,2.050
679.0,2.085
678.5,2.120
678.0,2.156
677.5,2.191
677.0,2.227
676.5,2.262
676.0,2.296
675.5,2.330
675.0,2.364
674.5,2.398
674.0,2.432
673.5,2.465
673.0,2.497
672.5,2.529
672.0,2.559
671.5,2.589
671.0,2.619
670.5,2.645
670.0,2.670
669.5,2.693
669.0,2.714
668.5,2.734
668.0,2.750
667.5,2.766
667.0,2.779
666.5,2.790
666.0,2.801
665.5,2.810
665.0,2.818
